product,market,month,Qty
"Chlorine, HTH 70%",Oakland County,Nov-20,50
"Chlorine, HTH 70%",Oakland County,Dec-20,47
"Chlorine, HTH 70%",Macomb County,Jan-20,15
"Chlorine, HTH 70%",Macomb County,Feb-20,10
"Chlorine, HTH 70%",Macomb County,Mar-20,8
"Chlorine, HTH 70%",Macomb County,Apr-20,17
"Chlorine, HTH 70%",Macomb County,May-20,16
"Chlorine, HTH 70%",Macomb County,Jun-20,12
"Chlorine, HTH 70%",Macomb County,Jul-20,7
"Chlorine, HTH 70%",Macomb County,Aug-20,15
"Chlorine, HTH 70%",Macomb County,Sep-20,9
"Chlorine, HTH 70%",Macomb County,Oct-20,11
"Chlorine, HTH 70%",Macomb County,Nov-20,15
"Chlorine, HTH 70%",Macomb County,Dec-20,8
"Chlorine, HTH 70%",Macomb County,Jan-20,9
"Chlorine, HTH 70%",Macomb County,Feb-20,14
"Chlorine, HTH 70%",Macomb County,Mar-20,16
"Chlorine, HTH 70%",Macomb County,Apr-20,13
"Chlorine, HTH 70%",Macomb County,May-20,10
"Chlorine, HTH 70%",Macomb County,Jun-20,10
"Chlorine, HTH 70%",Macomb County,Jul-20,12
"Chlorine, HTH 70%",Macomb County,Aug-20,10
"Chlorine, HTH 70%",Macomb County,Sep-20,13
"Chlorine, HTH 70%",Macomb County,Oct-20,12
"Chlorine, HTH 70%",Macomb County,Nov-20,17
"Chlorine, HTH 70%",Macomb County,Dec-20,18
"Chlorine, HTH 70%",Genesee County,Jan-20,11
"Chlorine, HTH 70%",Genesee County,Feb-20,6
"Chlorine, HTH 70%",Genesee County,Mar-20,7
"Chlorine, HTH 70%",Genesee County,Apr-20,12
"Chlorine, HTH 70%",Genesee County,May-20,8
"Chlorine, HTH 70%",Genesee County,Jun-20,7
"Chlorine, HTH 70%",Genesee County,Jul-20,9
"Chlorine, HTH 70%",Genesee County,Aug-20,7
"Chlorine, HTH 70%",Genesee County,Sep-20,15
"Chlorine, HTH 70%",Genesee County,Oct-20,14
"Chlorine, HTH 70%",Genesee County,Nov-20,15
"Chlorine, HTH 70%",Genesee County,Dec-20,10
"Chlorine, HTH 70%",Genesee County,Jan-20,8
"Chlorine, HTH 70%",Genesee County,Feb-20,14
"Chlorine, HTH 70%",Genesee County,Mar-20,7
"Chlorine, HTH 70%",Genesee County,Apr-20,9
"Chlorine, HTH 70%",Genesee County,May-20,10
"Chlorine, HTH 70%",Genesee County,Jun-20,15
"Chlorine, HTH 70%",Genesee County,Jul-20,13
"Chlorine, HTH 70%",Genesee County,Aug-20,10
"Chlorine, HTH 70%",Genesee County,Sep-20,11
"Chlorine, HTH 70%",Genesee County,Oct-20,15
"Chlorine, HTH 70%",Genesee County,Nov-20,14
"Chlorine, HTH 70%",Genesee County,Dec-20,10
"Chlorine, HTH 70%",Washtenaw County,Jan-20,53
"Chlorine, HTH 70%",Washtenaw County,Feb-20,52
"Chlorine, HTH 70%",Washtenaw County,Mar-20,54
"Chlorine, HTH 70%",Washtenaw County,Apr-20,59
"Chlorine, HTH 70%",Washtenaw County,May-20,52
"Chlorine, HTH 70%",Washtenaw County,Jun-20,60
"Chlorine, HTH 70%",Washtenaw County,Jul-20,53
"Chlorine, HTH 70%",Washtenaw County,Aug-20,48
"Chlorine, HTH 70%",Washtenaw County,Sep-20,51
"Chlorine, HTH 70%",Washtenaw County,Oct-20,52
"Chlorine, HTH 70%",Washtenaw County,Nov-20,56
"Chlorine, HTH 70%",Washtenaw County,Dec-20,57
"Chlorine, HTH 70%",Washtenaw County,Jan-20,61
"Chlorine, HTH 70%",Washtenaw County,Feb-20,56
"Chlorine, HTH 70%",Washtenaw County,Mar-20,64
"Chlorine, HTH 70%",Washtenaw County,Apr-20,62
"Chlorine, HTH 70%",Washtenaw County,May-20,67
"Chlorine, HTH 70%",Washtenaw County,Jun-20,64
"Chlorine, HTH 70%",Washtenaw County,Jul-20,52
"Chlorine, HTH 70%",Washtenaw County,Aug-20,60
"Chlorine, HTH 70%",Washtenaw County,Sep-20,54
"Chlorine, HTH 70%",Washtenaw County,Oct-20,56
"Chlorine, HTH 70%",Washtenaw County,Nov-20,58
"Chlorine, HTH 70%",Washtenaw County,Dec-20,58
"Chlorine, HTH 70%",Kent County,Jan-20,116
"Chlorine, HTH 70%",Kent County,Feb-20,113
"Chlorine, HTH 70%",Kent County,Mar-20,110
"Chlorine, HTH 70%",Kent County,Apr-20,118
"Chlorine, HTH 70%",Kent County,May-20,125
"Chlorine, HTH 70%",Kent County,Jun-20,127
"Chlorine, HTH 70%",Kent County,Jul-20,107
"Chlorine, HTH 70%",Kent County,Aug-20,115
"Chlorine, HTH 70%",Kent County,Sep-20,115
"Chlorine, HTH 70%",Kent County,Oct-20,108
"Chlorine, HTH 70%",Kent County,Nov-20,118
"Chlorine, HTH 70%",Kent County,Dec-20,117
"Chlorine, HTH 70%",Kent County,Jan-20,126
"Chlorine, HTH 70%",Kent County,Feb-20,133
"Chlorine, HTH 70%",Kent County,Mar-20,129
"Chlorine, HTH 70%",Kent County,Apr-20,134
"Chlorine, HTH 70%",Kent County,May-20,137
"Chlorine, HTH 70%",Kent County,Jun-20,143
"Chlorine, HTH 70%",Kent County,Jul-20,129
"Chlorine, HTH 70%",Kent County,Aug-20,122
"Chlorine, HTH 70%",Kent County,Sep-20,127
"Chlorine, HTH 70%",Kent County,Oct-20,128
"Chlorine, HTH 70%",Kent County,Nov-20,133
"Chlorine, HTH 70%",Kent County,Dec-20,129
"Chlorine, HTH 70%",Saginaw County,Jan-20,15
"Chlorine, HTH 70%",Saginaw County,Feb-20,21
"Chlorine, HTH 70%",Saginaw County,Mar-20,20
"Chlorine, HTH 70%",Saginaw County,Apr-20,21
"Chlorine, HTH 70%",Saginaw County,May-20,19
"Chlorine, HTH 70%",Saginaw County,Jun-20,20
"Chlorine, HTH 70%",Saginaw County,Jul-20,14
"Chlorine, HTH 70%",Saginaw County,Aug-20,14
"Chlorine, HTH 70%",Saginaw County,Sep-20,15
"Chlorine, HTH 70%",Saginaw County,Oct-20,23
"Chlorine, HTH 70%",Saginaw County,Nov-20,15
"Chlorine, HTH 70%",Saginaw County,Dec-20,24
"Chlorine, HTH 70%",Saginaw County,Jan-20,24
"Chlorine, HTH 70%",Saginaw County,Feb-20,21
"Chlorine, HTH 70%",Saginaw County,Mar-20,25
"Chlorine, HTH 70%",Saginaw County,Apr-20,25
"Chlorine, HTH 70%",Saginaw County,May-20,20
"Chlorine, HTH 70%",Saginaw County,Jun-20,26
"Chlorine, HTH 70%",Saginaw County,Jul-20,18
"Chlorine, HTH 70%",Saginaw County,Aug-20,18
"Chlorine, HTH 70%",Saginaw County,Sep-20,16
"Chlorine, HTH 70%",Saginaw County,Oct-20,18
"Chlorine, HTH 70%",Saginaw County,Nov-20,21
"Chlorine, HTH 70%",Saginaw County,Dec-20,26
"Chlorine, HTH 70%",Ingham County,Jan-20,94
"Chlorine, HTH 70%",Ingham County,Feb-20,99
"Chlorine, HTH 70%",Ingham County,Mar-20,92
"Chlorine, HTH 70%",Ingham County,Apr-20,98
"Chlorine, HTH 70%",Ingham County,May-20,99
"Chlorine, HTH 70%",Ingham County,Jun-20,107
"Chlorine, HTH 70%",Ingham County,Jul-20,96
"Chlorine, HTH 70%",Ingham County,Aug-20,98
"Chlorine, HTH 70%",Ingham County,Sep-20,97
"Chlorine, HTH 70%",Ingham County,Oct-20,96
"Chlorine, HTH 70%",Ingham County,Nov-20,97
"Chlorine, HTH 70%",Ingham County,Dec-20,103
"Chlorine, HTH 70%",Ingham County,Jan-20,107
"Chlorine, HTH 70%",Ingham County,Feb-20,110
"Chlorine, HTH 70%",Ingham County,Mar-20,109
"Chlorine, HTH 70%",Ingham County,Apr-20,118
"Chlorine, HTH 70%",Ingham County,May-20,117
"Chlorine, HTH 70%",Ingham County,Jun-20,122
"Chlorine, HTH 70%",Ingham County,Jul-20,109
"Chlorine, HTH 70%",Ingham County,Aug-20,104
"Chlorine, HTH 70%",Ingham County,Sep-20,106
"Chlorine, HTH 70%",Ingham County,Oct-20,114
"Chlorine, HTH 70%",Ingham County,Nov-20,106
"Chlorine, HTH 70%",Ingham County,Dec-20,112
"Chlorine, HTH 70%",Livingston County,Jan-20,39
"Chlorine, HTH 70%",Livingston County,Feb-20,45
"Chlorine, HTH 70%",Livingston County,Mar-20,46
"Chlorine, HTH 70%",Livingston County,Apr-20,49
"Chlorine, HTH 70%",Livingston County,May-20,44
"Chlorine, HTH 70%",Livingston County,Jun-20,44
"Chlorine, HTH 70%",Livingston County,Jul-20,41
"Chlorine, HTH 70%",Livingston County,Aug-20,38
"Chlorine, HTH 70%",Livingston County,Sep-20,44
"Chlorine, HTH 70%",Livingston County,Oct-20,47
"Chlorine, HTH 70%",Livingston County,Nov-20,48
"Chlorine, HTH 70%",Livingston County,Dec-20,43
"Chlorine, HTH 70%",Livingston County,Jan-20,47
"Chlorine, HTH 70%",Livingston County,Feb-20,51
"Chlorine, HTH 70%",Livingston County,Mar-20,52
"Chlorine, HTH 70%",Livingston County,Apr-20,56
"Chlorine, HTH 70%",Livingston County,May-20,54
"Chlorine, HTH 70%",Livingston County,Jun-20,49
"Chlorine, HTH 70%",Livingston County,Jul-20,50
"Chlorine, HTH 70%",Livingston County,Aug-20,53
"Chlorine, HTH 70%",Livingston County,Sep-20,53
"Chlorine, HTH 70%",Livingston County,Oct-20,50
"Chlorine, HTH 70%",Livingston County,Nov-20,47
"Chlorine, HTH 70%",Livingston County,Dec-20,52
"Chlorine, HTH 70%",St. Clair County,Jan-20,67
"Chlorine, HTH 70%",St. Clair County,Feb-20,67
"Chlorine, HTH 70%",St. Clair County,Mar-20,71
"Chlorine, HTH 70%",St. Clair County,Apr-20,75
"Chlorine, HTH 70%",St. Clair County,May-20,70
"Chlorine, HTH 70%",St. Clair County,Jun-20,77
"Chlorine, HTH 70%",St. Clair County,Jul-20,75
"Chlorine, HTH 70%",St. Clair County,Aug-20,78
"Chlorine, HTH 70%",St. Clair County,Sep-20,71
"Chlorine, HTH 70%",St. Clair County,Oct-20,74
"Chlorine, HTH 70%",St. Clair County,Nov-20,75
"Chlorine, HTH 70%",St. Clair County,Dec-20,72
"Chlorine, HTH 70%",St. Clair County,Jan-20,77
"Chlorine, HTH 70%",St. Clair County,Feb-20,80
"Chlorine, HTH 70%",St. Clair County,Mar-20,78
"Chlorine, HTH 70%",St. Clair County,Apr-20,81
"Chlorine, HTH 70%",St. Clair County,May-20,82
"Chlorine, HTH 70%",St. Clair County,Jun-20,80
"Chlorine, HTH 70%",St. Clair County,Jul-20,79
"Chlorine, HTH 70%",St. Clair County,Aug-20,85
"Chlorine, HTH 70%",St. Clair County,Sep-20,85
"Chlorine, HTH 70%",St. Clair County,Oct-20,85
"Chlorine, HTH 70%",St. Clair County,Nov-20,78
"Chlorine, HTH 70%",St. Clair County,Dec-20,87
"Chlorine, HTH 70%",Monroe County,Jan-20,22
"Chlorine, HTH 70%",Monroe County,Feb-20,23
"Chlorine, HTH 70%",Monroe County,Mar-20,23
"Chlorine, HTH 70%",Monroe County,Apr-20,25
"Chlorine, HTH 70%",Monroe County,May-20,23
"Chlorine, HTH 70%",Monroe County,Jun-20,25
"Chlorine, HTH 70%",Monroe County,Jul-20,26
"Chlorine, HTH 70%",Monroe County,Aug-20,23
"Chlorine, HTH 70%",Monroe County,Sep-20,25
"Chlorine, HTH 70%",Monroe County,Oct-20,24
"Chlorine, HTH 70%",Monroe County,Nov-20,29
"Chlorine, HTH 70%",Monroe County,Dec-20,33
"Chlorine, HTH 70%",Monroe County,Jan-20,29
"Chlorine, HTH 70%",Monroe County,Feb-20,32
"Chlorine, HTH 70%",Monroe County,Mar-20,34
"Chlorine, HTH 70%",Monroe County,Apr-20,30
"Chlorine, HTH 70%",Monroe County,May-20,25
"Chlorine, HTH 70%",Monroe County,Jun-20,33
"Chlorine, HTH 70%",Monroe County,Jul-20,28
"Chlorine, HTH 70%",Monroe County,Aug-20,28
"Chlorine, HTH 70%",Monroe County,Sep-20,27
"Chlorine, HTH 70%",Monroe County,Oct-20,30
"Chlorine, HTH 70%",Monroe County,Nov-20,36
"Chlorine, HTH 70%",Monroe County,Dec-20,36
Safety box,Wayne County,Jan-20,70
Safety box,Wayne County,Feb-20,68
Safety box,Wayne County,Mar-20,68
Safety box,Wayne County,Apr-20,72
Safety box,Wayne County,May-20,79
Safety box,Wayne County,Jun-20,79
Safety box,Wayne County,Jul-20,78
Safety box,Wayne County,Aug-20,80
Safety box,Wayne County,Sep-20,82
Safety box,Wayne County,Oct-20,87
Safety box,Wayne County,Nov-20,88
Safety box,Wayne County,Dec-20,85
Safety box,Wayne County,Jan-20,88
Safety box,Wayne County,Feb-20,91
Safety box,Wayne County,Mar-20,94
Safety box,Wayne County,Apr-20,100
Safety box,Wayne County,May-20,107
Safety box,Wayne County,Jun-20,104
Safety box,Wayne County,Jul-20,97
Safety box,Wayne County,Aug-20,102
Safety box,Wayne County,Sep-20,102
Safety box,Wayne County,Oct-20,113
Safety box,Wayne County,Nov-20,110
Safety box,Wayne County,Dec-20,109
Safety box,Oakland County,Jan-20,87
Safety box,Oakland County,Feb-20,91
Safety box,Oakland County,Mar-20,90
Safety box,Oakland County,Apr-20,99
Safety box,Oakland County,May-20,99
Safety box,Oakland County,Jun-20,102
Safety box,Oakland County,Jul-20,106
Safety box,Oakland County,Aug-20,101
Safety box,Oakland County,Sep-20,111
Safety box,Oakland County,Oct-20,115
Safety box,Oakland County,Nov-20,117
Safety box,Oakland County,Dec-20,115
Safety box,Oakland County,Jan-20,120
Safety box,Oakland County,Feb-20,123
Safety box,Oakland County,Mar-20,129
Safety box,Oakland County,Apr-20,131
Safety box,Oakland County,May-20,135
Safety box,Oakland County,Jun-20,141
Safety box,Oakland County,Jul-20,134
Safety box,Oakland County,Aug-20,138
Safety box,Oakland County,Sep-20,146
Safety box,Oakland County,Oct-20,148
Safety box,Oakland County,Nov-20,148
Safety box,Oakland County,Dec-20,152
Safety box,Macomb County,Jan-20,10
Safety box,Macomb County,Feb-20,8
Safety box,Macomb County,Mar-20,12
Safety box,Macomb County,Apr-20,8
Safety box,Macomb County,May-20,10
Safety box,Macomb County,Jun-20,6
Safety box,Macomb County,Jul-20,14
Safety box,Macomb County,Aug-20,15
Safety box,Macomb County,Sep-20,12
Safety box,Macomb County,Oct-20,10
Safety box,Macomb County,Nov-20,13
Safety box,Macomb County,Dec-20,12
Safety box,Macomb County,Jan-20,12
Safety box,Macomb County,Feb-20,10
Safety box,Macomb County,Mar-20,17
Safety box,Macomb County,Apr-20,9
Safety box,Macomb County,May-20,14
Safety box,Macomb County,Jun-20,10
Safety box,Macomb County,Jul-20,14
Safety box,Macomb County,Aug-20,10
Safety box,Macomb County,Sep-20,12
Safety box,Macomb County,Oct-20,18
Safety box,Macomb County,Nov-20,13
Safety box,Macomb County,Dec-20,14
Safety box,Genesee County,Jan-20,96
Safety box,Genesee County,Feb-20,95
Safety box,Genesee County,Mar-20,105
Safety box,Genesee County,Apr-20,99
Safety box,Genesee County,May-20,106
Safety box,Genesee County,Jun-20,112
Safety box,Genesee County,Jul-20,105
Safety box,Genesee County,Aug-20,115
Safety box,Genesee County,Sep-20,111
Safety box,Genesee County,Oct-20,114
Safety box,Genesee County,Nov-20,123
Safety box,Genesee County,Dec-20,118
Safety box,Genesee County,Jan-20,129
Safety box,Genesee County,Feb-20,138
Safety box,Genesee County,Mar-20,135
Safety box,Genesee County,Apr-20,146
Safety box,Genesee County,May-20,144
Safety box,Genesee County,Jun-20,153
Safety box,Genesee County,Jul-20,140
Safety box,Genesee County,Aug-20,145
Safety box,Genesee County,Sep-20,150
Safety box,Genesee County,Oct-20,150
Safety box,Genesee County,Nov-20,159
Safety box,Genesee County,Dec-20,161
Safety box,Washtenaw County,Jan-20,47
Safety box,Washtenaw County,Feb-20,46
Safety box,Washtenaw County,Mar-20,55
Safety box,Washtenaw County,Apr-20,55
Safety box,Washtenaw County,May-20,57
Safety box,Washtenaw County,Jun-20,62
Safety box,Washtenaw County,Jul-20,56
Safety box,Washtenaw County,Aug-20,58
Safety box,Washtenaw County,Sep-20,53
Safety box,Washtenaw County,Oct-20,59
Safety box,Washtenaw County,Nov-20,59
Safety box,Washtenaw County,Dec-20,56
Safety box,Washtenaw County,Jan-20,68
Safety box,Washtenaw County,Feb-20,73
Safety box,Washtenaw County,Mar-20,73
Safety box,Washtenaw County,Apr-20,80
Safety box,Washtenaw County,May-20,82
Safety box,Washtenaw County,Jun-20,76
Safety box,Washtenaw County,Jul-20,72
Safety box,Washtenaw County,Aug-20,72
Safety box,Washtenaw County,Sep-20,74
Safety box,Washtenaw County,Oct-20,79
Safety box,Washtenaw County,Nov-20,75
Safety box,Washtenaw County,Dec-20,76
Safety box,Kent County,Jan-20,52
Safety box,Kent County,Feb-20,54
Safety box,Kent County,Mar-20,60
Safety box,Kent County,Apr-20,63
Safety box,Kent County,May-20,61
Safety box,Kent County,Jun-20,64
Safety box,Kent County,Jul-20,58
Safety box,Kent County,Aug-20,60
Safety box,Kent County,Sep-20,58
Safety box,Kent County,Oct-20,67
Safety box,Kent County,Nov-20,69
Safety box,Kent County,Dec-20,63
Safety box,Kent County,Jan-20,77
Safety box,Kent County,Feb-20,76
Safety box,Kent County,Mar-20,82
Safety box,Kent County,Apr-20,85
Safety box,Kent County,May-20,84
Safety box,Kent County,Jun-20,85
Safety box,Kent County,Jul-20,81
Safety box,Kent County,Aug-20,76
Safety box,Kent County,Sep-20,81
Safety box,Kent County,Oct-20,81
Safety box,Kent County,Nov-20,87
Safety box,Kent County,Dec-20,84
Safety box,Saginaw County,Jan-20,47
Safety box,Saginaw County,Feb-20,44
Safety box,Saginaw County,Mar-20,49
Safety box,Saginaw County,Apr-20,53
Safety box,Saginaw County,May-20,54
Safety box,Saginaw County,Jun-20,48
Safety box,Saginaw County,Jul-20,49
Safety box,Saginaw County,Aug-20,52
Safety box,Saginaw County,Sep-20,46
Safety box,Saginaw County,Oct-20,49
Safety box,Saginaw County,Nov-20,52
Safety box,Saginaw County,Dec-20,51
Safety box,Saginaw County,Jan-20,64
Safety box,Saginaw County,Feb-20,58
Safety box,Saginaw County,Mar-20,69
Safety box,Saginaw County,Apr-20,69
Safety box,Saginaw County,May-20,68
Safety box,Saginaw County,Jun-20,70
Safety box,Saginaw County,Jul-20,61
Safety box,Saginaw County,Aug-20,62
Safety box,Saginaw County,Sep-20,65
Safety box,Saginaw County,Oct-20,71
Safety box,Saginaw County,Nov-20,72
Safety box,Saginaw County,Dec-20,75
Safety box,Ingham County,Jan-20,85
Safety box,Ingham County,Feb-20,87
Safety box,Ingham County,Mar-20,98
Safety box,Ingham County,Apr-20,99
Safety box,Ingham County,May-20,99
Safety box,Ingham County,Jun-20,112
Safety box,Ingham County,Jul-20,101
Safety box,Ingham County,Aug-20,103
Safety box,Ingham County,Sep-20,98
Safety box,Ingham County,Oct-20,104
Safety box,Ingham County,Nov-20,112
Safety box,Ingham County,Dec-20,114
Safety box,Ingham County,Jan-20,123
Safety box,Ingham County,Feb-20,132
Safety box,Ingham County,Mar-20,130
Safety box,Ingham County,Apr-20,145
Safety box,Ingham County,May-20,150
Safety box,Ingham County,Jun-20,148
Safety box,Ingham County,Jul-20,130
Safety box,Ingham County,Aug-20,135
Safety box,Ingham County,Sep-20,140
Safety box,Ingham County,Oct-20,143
Safety box,Ingham County,Nov-20,145
Safety box,Ingham County,Dec-20,148
Safety box,Livingston County,Jan-20,25
Safety box,Livingston County,Feb-20,28
Safety box,Livingston County,Mar-20,28
Safety box,Livingston County,Apr-20,30
Safety box,Livingston County,May-20,25
Safety box,Livingston County,Jun-20,32
Safety box,Livingston County,Jul-20,25
Safety box,Livingston County,Aug-20,27
Safety box,Livingston County,Sep-20,30
Safety box,Livingston County,Oct-20,32
Safety box,Livingston County,Nov-20,33
Safety box,Livingston County,Dec-20,27
Safety box,Livingston County,Jan-20,33
Safety box,Livingston County,Feb-20,30
Safety box,Livingston County,Mar-20,34
Safety box,Livingston County,Apr-20,32
Safety box,Livingston County,May-20,39
Safety box,Livingston County,Jun-20,40
Safety box,Livingston County,Jul-20,30
Safety box,Livingston County,Aug-20,36
Safety box,Livingston County,Sep-20,35
Safety box,Livingston County,Oct-20,37
Safety box,Livingston County,Nov-20,41
Safety box,Livingston County,Dec-20,39
Safety box,St. Clair County,Jan-20,98
Safety box,St. Clair County,Feb-20,101
Safety box,St. Clair County,Mar-20,98
Safety box,St. Clair County,Apr-20,101
Safety box,St. Clair County,May-20,108
Safety box,St. Clair County,Jun-20,116
Safety box,St. Clair County,Jul-20,117
Safety box,St. Clair County,Aug-20,120
Safety box,St. Clair County,Sep-20,116
Safety box,St. Clair County,Oct-20,123
Safety box,St. Clair County,Nov-20,129
Safety box,St. Clair County,Dec-20,134
Safety box,St. Clair County,Jan-20,131
Safety box,St. Clair County,Feb-20,136
Safety box,St. Clair County,Mar-20,135
Safety box,St. Clair County,Apr-20,143
Safety box,St. Clair County,May-20,149
Safety box,St. Clair County,Jun-20,146
Safety box,St. Clair County,Jul-20,149
Safety box,St. Clair County,Aug-20,159
Safety box,St. Clair County,Sep-20,157
Safety box,St. Clair County,Oct-20,157
Safety box,St. Clair County,Nov-20,166
Safety box,St. Clair County,Dec-20,172
Safety box,Monroe County,Jan-20,50
Safety box,Monroe County,Feb-20,51
Safety box,Monroe County,Mar-20,55
Safety box,Monroe County,Apr-20,59
Safety box,Monroe County,May-20,54
Safety box,Monroe County,Jun-20,61
Safety box,Monroe County,Jul-20,55
Safety box,Monroe County,Aug-20,60
Safety box,Monroe County,Sep-20,64
Safety box,Monroe County,Oct-20,66
Safety box,Monroe County,Nov-20,68
Safety box,Monroe County,Dec-20,65
Safety box,Monroe County,Jan-20,69
Safety box,Monroe County,Feb-20,67
Safety box,Monroe County,Mar-20,74
Safety box,Monroe County,Apr-20,68
Safety box,Monroe County,May-20,71
Safety box,Monroe County,Jun-20,76
