product,market,month,value
Safety box,Saginaw County,Jan-20,766
Safety box,Saginaw County,Feb-20,720
Safety box,Saginaw County,Mar-20,753
Safety box,Saginaw County,Apr-20,757
Safety box,Saginaw County,May-20,748
Safety box,Saginaw County,Jun-20,727
Safety box,Saginaw County,Jul-20,762
Safety box,Saginaw County,Aug-20,744
Safety box,Saginaw County,Sep-20,731
Safety box,Saginaw County,Oct-20,758
Safety box,Saginaw County,Nov-20,761
Safety box,Saginaw County,Dec-20,751
Safety box,Saginaw County,Jan-20,764
Safety box,Saginaw County,Feb-20,731
Safety box,Saginaw County,Mar-20,753
Safety box,Saginaw County,Apr-20,725
Safety box,Saginaw County,May-20,718
Safety box,Saginaw County,Jun-20,739
Safety box,Saginaw County,Jul-20,743
Safety box,Saginaw County,Aug-20,751
Safety box,Saginaw County,Sep-20,718
Safety box,Saginaw County,Oct-20,719
Safety box,Saginaw County,Nov-20,733
Safety box,Saginaw County,Dec-20,732
Safety box,Ingham County,Jan-20,750
Safety box,Ingham County,Feb-20,732
Safety box,Ingham County,Mar-20,762
Safety box,Ingham County,Apr-20,731
Safety box,Ingham County,May-20,747
Safety box,Ingham County,Jun-20,728
Safety box,Ingham County,Jul-20,755
Safety box,Ingham County,Aug-20,738
Safety box,Ingham County,Sep-20,756
Safety box,Ingham County,Oct-20,742
Safety box,Ingham County,Nov-20,754
Safety box,Ingham County,Dec-20,726
Safety box,Ingham County,Jan-20,750
Safety box,Ingham County,Feb-20,759
Safety box,Ingham County,Mar-20,751
Safety box,Ingham County,Apr-20,763
Safety box,Ingham County,May-20,749
Safety box,Ingham County,Jun-20,759
Safety box,Ingham County,Jul-20,721
Safety box,Ingham County,Aug-20,734
Safety box,Ingham County,Sep-20,741
Safety box,Ingham County,Oct-20,763
Safety box,Ingham County,Nov-20,747
Safety box,Ingham County,Dec-20,762
Safety box,Livingston County,Jan-20,752
Safety box,Livingston County,Feb-20,729
Safety box,Livingston County,Mar-20,719
Safety box,Livingston County,Apr-20,758
Safety box,Livingston County,May-20,750
Safety box,Livingston County,Jun-20,742
Safety box,Livingston County,Jul-20,755
Safety box,Livingston County,Aug-20,742
Safety box,Livingston County,Sep-20,730
Safety box,Livingston County,Oct-20,761
Safety box,Livingston County,Nov-20,732
Safety box,Livingston County,Dec-20,761
Safety box,Livingston County,Jan-20,758
Safety box,Livingston County,Feb-20,722
Safety box,Livingston County,Mar-20,746
Safety box,Livingston County,Apr-20,731
Safety box,Livingston County,May-20,764
Safety box,Livingston County,Jun-20,753
Safety box,Livingston County,Jul-20,736
Safety box,Livingston County,Aug-20,718
Safety box,Livingston County,Sep-20,722
Safety box,Livingston County,Oct-20,731
Safety box,Livingston County,Nov-20,761
Safety box,Livingston County,Dec-20,723
Safety box,St. Clair County,Jan-20,751
Safety box,St. Clair County,Feb-20,761
Safety box,St. Clair County,Mar-20,736
Safety box,St. Clair County,Apr-20,725
Safety box,St. Clair County,May-20,733
Safety box,St. Clair County,Jun-20,740
Safety box,St. Clair County,Jul-20,759
Safety box,St. Clair County,Aug-20,754
Safety box,St. Clair County,Sep-20,736
Safety box,St. Clair County,Oct-20,748
Safety box,St. Clair County,Nov-20,718
Safety box,St. Clair County,Dec-20,738
Safety box,St. Clair County,Jan-20,741
Safety box,St. Clair County,Feb-20,735
Safety box,St. Clair County,Mar-20,741
Safety box,St. Clair County,Apr-20,761
Safety box,St. Clair County,May-20,752
Safety box,St. Clair County,Jun-20,718
Safety box,St. Clair County,Jul-20,733
Safety box,St. Clair County,Aug-20,723
Safety box,St. Clair County,Sep-20,750
Safety box,St. Clair County,Oct-20,752
Safety box,St. Clair County,Nov-20,744
Safety box,St. Clair County,Dec-20,729
Safety box,Monroe County,Jan-20,730
Safety box,Monroe County,Feb-20,751
Safety box,Monroe County,Mar-20,718
Safety box,Monroe County,Apr-20,741
Safety box,Monroe County,May-20,726
Safety box,Monroe County,Jun-20,745
Safety box,Monroe County,Jul-20,765
Safety box,Monroe County,Aug-20,735
Safety box,Monroe County,Sep-20,747
Safety box,Monroe County,Oct-20,754
Safety box,Monroe County,Nov-20,749
Safety box,Monroe County,Dec-20,764
Safety box,Monroe County,Jan-20,757
Safety box,Monroe County,Feb-20,750
Safety box,Monroe County,Mar-20,761
Safety box,Monroe County,Apr-20,738
Safety box,Monroe County,May-20,743
Safety box,Monroe County,Jun-20,742
Safety box,Monroe County,Jul-20,731
Safety box,Monroe County,Aug-20,752
Safety box,Monroe County,Sep-20,746
Safety box,Monroe County,Oct-20,743
Safety box,Monroe County,Nov-20,742
Safety box,Monroe County,Dec-20,743
Non contact infrared Thermometer,Wayne County,Jan-20,1105
Non contact infrared Thermometer,Wayne County,Feb-20,1124
Non contact infrared Thermometer,Wayne County,Mar-20,1100
Non contact infrared Thermometer,Wayne County,Apr-20,1087
Non contact infrared Thermometer,Wayne County,May-20,1128
Non contact infrared Thermometer,Wayne County,Jun-20,1133
Non contact infrared Thermometer,Wayne County,Jul-20,1091
Non contact infrared Thermometer,Wayne County,Aug-20,1117
Non contact infrared Thermometer,Wayne County,Sep-20,1089
Non contact infrared Thermometer,Wayne County,Oct-20,1097
Non contact infrared Thermometer,Wayne County,Nov-20,1112
Non contact infrared Thermometer,Wayne County,Dec-20,1112
Non contact infrared Thermometer,Wayne County,Jan-20,1095
Non contact infrared Thermometer,Wayne County,Feb-20,1107
Non contact infrared Thermometer,Wayne County,Mar-20,1098
Non contact infrared Thermometer,Wayne County,Apr-20,1100
Non contact infrared Thermometer,Wayne County,May-20,1102
Non contact infrared Thermometer,Wayne County,Jun-20,1133
Non contact infrared Thermometer,Wayne County,Jul-20,1104
Non contact infrared Thermometer,Wayne County,Aug-20,1099
Non contact infrared Thermometer,Wayne County,Sep-20,1106
Non contact infrared Thermometer,Wayne County,Oct-20,1099
Non contact infrared Thermometer,Wayne County,Nov-20,1103
Non contact infrared Thermometer,Wayne County,Dec-20,1112
Non contact infrared Thermometer,Oakland County,Jan-20,1130
Non contact infrared Thermometer,Oakland County,Feb-20,1129
Non contact infrared Thermometer,Oakland County,Mar-20,1131
Non contact infrared Thermometer,Oakland County,Apr-20,1112
Non contact infrared Thermometer,Oakland County,May-20,1132
Non contact infrared Thermometer,Oakland County,Jun-20,1127
Non contact infrared Thermometer,Oakland County,Jul-20,1122
Non contact infrared Thermometer,Oakland County,Aug-20,1089
Non contact infrared Thermometer,Oakland County,Sep-20,1089
Non contact infrared Thermometer,Oakland County,Oct-20,1124
Non contact infrared Thermometer,Oakland County,Nov-20,1113
Non contact infrared Thermometer,Oakland County,Dec-20,1133
Non contact infrared Thermometer,Oakland County,Jan-20,1098
Non contact infrared Thermometer,Oakland County,Feb-20,1133
Non contact infrared Thermometer,Oakland County,Mar-20,1103
Non contact infrared Thermometer,Oakland County,Apr-20,1126
Non contact infrared Thermometer,Oakland County,May-20,1113
Non contact infrared Thermometer,Oakland County,Jun-20,1128
Non contact infrared Thermometer,Oakland County,Jul-20,1106
Non contact infrared Thermometer,Oakland County,Aug-20,1107
Non contact infrared Thermometer,Oakland County,Sep-20,1109
Non contact infrared Thermometer,Oakland County,Oct-20,1129
Non contact infrared Thermometer,Oakland County,Nov-20,1096
Non contact infrared Thermometer,Oakland County,Dec-20,1105
Non contact infrared Thermometer,Macomb County,Jan-20,1135
Non contact infrared Thermometer,Macomb County,Feb-20,1111
Non contact infrared Thermometer,Macomb County,Mar-20,1104
Non contact infrared Thermometer,Macomb County,Apr-20,1133
Non contact infrared Thermometer,Macomb County,May-20,1113
Non contact infrared Thermometer,Macomb County,Jun-20,1126
Non contact infrared Thermometer,Macomb County,Jul-20,1124
Non contact infrared Thermometer,Macomb County,Aug-20,1094
Non contact infrared Thermometer,Macomb County,Sep-20,1090
Non contact infrared Thermometer,Macomb County,Oct-20,1088
Non contact infrared Thermometer,Macomb County,Nov-20,1114
Non contact infrared Thermometer,Macomb County,Dec-20,1129
Non contact infrared Thermometer,Macomb County,Jan-20,1088
Non contact infrared Thermometer,Macomb County,Feb-20,1124
Non contact infrared Thermometer,Macomb County,Mar-20,1095
Non contact infrared Thermometer,Macomb County,Apr-20,1123
Non contact infrared Thermometer,Macomb County,May-20,1120
Non contact infrared Thermometer,Macomb County,Jun-20,1111
Non contact infrared Thermometer,Macomb County,Jul-20,1127
Non contact infrared Thermometer,Macomb County,Aug-20,1131
Non contact infrared Thermometer,Macomb County,Sep-20,1132
Non contact infrared Thermometer,Macomb County,Oct-20,1109
Non contact infrared Thermometer,Macomb County,Nov-20,1090
Non contact infrared Thermometer,Macomb County,Dec-20,1126
Non contact infrared Thermometer,Genesee County,Jan-20,1117
Non contact infrared Thermometer,Genesee County,Feb-20,1109
Non contact infrared Thermometer,Genesee County,Mar-20,1087
Non contact infrared Thermometer,Genesee County,Apr-20,1089
Non contact infrared Thermometer,Genesee County,May-20,1115
Non contact infrared Thermometer,Genesee County,Jun-20,1132
Non contact infrared Thermometer,Genesee County,Jul-20,1119
Non contact infrared Thermometer,Genesee County,Aug-20,1092
Non contact infrared Thermometer,Genesee County,Sep-20,1117
Non contact infrared Thermometer,Genesee County,Oct-20,1093
Non contact infrared Thermometer,Genesee County,Nov-20,1129
Non contact infrared Thermometer,Genesee County,Dec-20,1134
Non contact infrared Thermometer,Genesee County,Jan-20,1111
Non contact infrared Thermometer,Genesee County,Feb-20,1134
Non contact infrared Thermometer,Genesee County,Mar-20,1126
Non contact infrared Thermometer,Genesee County,Apr-20,1121
Non contact infrared Thermometer,Genesee County,May-20,1112
Non contact infrared Thermometer,Genesee County,Jun-20,1123
Non contact infrared Thermometer,Genesee County,Jul-20,1127
Non contact infrared Thermometer,Genesee County,Aug-20,1095
Non contact infrared Thermometer,Genesee County,Sep-20,1112
Non contact infrared Thermometer,Genesee County,Oct-20,1121
Non contact infrared Thermometer,Genesee County,Nov-20,1103
Non contact infrared Thermometer,Genesee County,Dec-20,1122
Non contact infrared Thermometer,Washtenaw County,Jan-20,1105
Non contact infrared Thermometer,Washtenaw County,Feb-20,1093
Non contact infrared Thermometer,Washtenaw County,Mar-20,1102
Non contact infrared Thermometer,Washtenaw County,Apr-20,1114
Non contact infrared Thermometer,Washtenaw County,May-20,1111
Non contact infrared Thermometer,Washtenaw County,Jun-20,1135
Non contact infrared Thermometer,Washtenaw County,Jul-20,1099
Non contact infrared Thermometer,Washtenaw County,Aug-20,1090
Non contact infrared Thermometer,Washtenaw County,Sep-20,1089
Non contact infrared Thermometer,Washtenaw County,Oct-20,1132
Non contact infrared Thermometer,Washtenaw County,Nov-20,1132
Non contact infrared Thermometer,Washtenaw County,Dec-20,1120
Non contact infrared Thermometer,Washtenaw County,Jan-20,1102
Non contact infrared Thermometer,Washtenaw County,Feb-20,1088
Non contact infrared Thermometer,Washtenaw County,Mar-20,1106
Non contact infrared Thermometer,Washtenaw County,Apr-20,1126
Non contact infrared Thermometer,Washtenaw County,May-20,1135
Non contact infrared Thermometer,Washtenaw County,Jun-20,1136
Non contact infrared Thermometer,Washtenaw County,Jul-20,1100
Non contact infrared Thermometer,Washtenaw County,Aug-20,1098
Non contact infrared Thermometer,Washtenaw County,Sep-20,1103
Non contact infrared Thermometer,Washtenaw County,Oct-20,1115
Non contact infrared Thermometer,Washtenaw County,Nov-20,1120
Non contact infrared Thermometer,Washtenaw County,Dec-20,1123
Non contact infrared Thermometer,Kent County,Jan-20,1110
Non contact infrared Thermometer,Kent County,Feb-20,1117
Non contact infrared Thermometer,Kent County,Mar-20,1118
Non contact infrared Thermometer,Kent County,Apr-20,1105
Non contact infrared Thermometer,Kent County,May-20,1119
Non contact infrared Thermometer,Kent County,Jun-20,1117
Non contact infrared Thermometer,Kent County,Jul-20,1111
Non contact infrared Thermometer,Kent County,Aug-20,1120
Non contact infrared Thermometer,Kent County,Sep-20,1096
Non contact infrared Thermometer,Kent County,Oct-20,1128
Non contact infrared Thermometer,Kent County,Nov-20,1114
Non contact infrared Thermometer,Kent County,Dec-20,1091
Non contact infrared Thermometer,Kent County,Jan-20,1109
Non contact infrared Thermometer,Kent County,Feb-20,1107
Non contact infrared Thermometer,Kent County,Mar-20,1103
Non contact infrared Thermometer,Kent County,Apr-20,1108
Non contact infrared Thermometer,Kent County,May-20,1123
Non contact infrared Thermometer,Kent County,Jun-20,1134
Non contact infrared Thermometer,Kent County,Jul-20,1128
Non contact infrared Thermometer,Kent County,Aug-20,1131
Non contact infrared Thermometer,Kent County,Sep-20,1097
Non contact infrared Thermometer,Kent County,Oct-20,1116
Non contact infrared Thermometer,Kent County,Nov-20,1112
Non contact infrared Thermometer,Kent County,Dec-20,1106
Non contact infrared Thermometer,Saginaw County,Jan-20,1127
Non contact infrared Thermometer,Saginaw County,Feb-20,1118
Non contact infrared Thermometer,Saginaw County,Mar-20,1096
Non contact infrared Thermometer,Saginaw County,Apr-20,1092
Non contact infrared Thermometer,Saginaw County,May-20,1099
Non contact infrared Thermometer,Saginaw County,Jun-20,1119
Non contact infrared Thermometer,Saginaw County,Jul-20,1100
Non contact infrared Thermometer,Saginaw County,Aug-20,1118
Non contact infrared Thermometer,Saginaw County,Sep-20,1124
Non contact infrared Thermometer,Saginaw County,Oct-20,1090
Non contact infrared Thermometer,Saginaw County,Nov-20,1124
Non contact infrared Thermometer,Saginaw County,Dec-20,1129
Non contact infrared Thermometer,Saginaw County,Jan-20,1102
Non contact infrared Thermometer,Saginaw County,Feb-20,1115
Non contact infrared Thermometer,Saginaw County,Mar-20,1095
Non contact infrared Thermometer,Saginaw County,Apr-20,1115
Non contact infrared Thermometer,Saginaw County,May-20,1111
Non contact infrared Thermometer,Saginaw County,Jun-20,1096
Non contact infrared Thermometer,Saginaw County,Jul-20,1094
Non contact infrared Thermometer,Saginaw County,Aug-20,1127
Non contact infrared Thermometer,Saginaw County,Sep-20,1088
Non contact infrared Thermometer,Saginaw County,Oct-20,1116
Non contact infrared Thermometer,Saginaw County,Nov-20,1101
Non contact infrared Thermometer,Saginaw County,Dec-20,1093
Non contact infrared Thermometer,Ingham County,Jan-20,1132
Non contact infrared Thermometer,Ingham County,Feb-20,1089
Non contact infrared Thermometer,Ingham County,Mar-20,1104
Non contact infrared Thermometer,Ingham County,Apr-20,1136
Non contact infrared Thermometer,Ingham County,May-20,1118
Non contact infrared Thermometer,Ingham County,Jun-20,1088
Non contact infrared Thermometer,Ingham County,Jul-20,1098
Non contact infrared Thermometer,Ingham County,Aug-20,1105
Non contact infrared Thermometer,Ingham County,Sep-20,1102
Non contact infrared Thermometer,Ingham County,Oct-20,1100
Non contact infrared Thermometer,Ingham County,Nov-20,1125
Non contact infrared Thermometer,Ingham County,Dec-20,1090
Non contact infrared Thermometer,Ingham County,Jan-20,1110
Non contact infrared Thermometer,Ingham County,Feb-20,1107
Non contact infrared Thermometer,Ingham County,Mar-20,1129
Non contact infrared Thermometer,Ingham County,Apr-20,1132
Non contact infrared Thermometer,Ingham County,May-20,1127
Non contact infrared Thermometer,Ingham County,Jun-20,1088
Non contact infrared Thermometer,Ingham County,Jul-20,1134
Non contact infrared Thermometer,Ingham County,Aug-20,1136
Non contact infrared Thermometer,Ingham County,Sep-20,1098
Non contact infrared Thermometer,Ingham County,Oct-20,1103
Non contact infrared Thermometer,Ingham County,Nov-20,1112
Non contact infrared Thermometer,Ingham County,Dec-20,1093
Non contact infrared Thermometer,Livingston County,Jan-20,1092
Non contact infrared Thermometer,Livingston County,Feb-20,1097
Non contact infrared Thermometer,Livingston County,Mar-20,1116
Non contact infrared Thermometer,Livingston County,Apr-20,1110
Non contact infrared Thermometer,Livingston County,May-20,1113
Non contact infrared Thermometer,Livingston County,Jun-20,1135
Non contact infrared Thermometer,Livingston County,Jul-20,1093
Non contact infrared Thermometer,Livingston County,Aug-20,1104
Non contact infrared Thermometer,Livingston County,Sep-20,1130
Non contact infrared Thermometer,Livingston County,Oct-20,1095
Non contact infrared Thermometer,Livingston County,Nov-20,1135
Non contact infrared Thermometer,Livingston County,Dec-20,1125
Non contact infrared Thermometer,Livingston County,Jan-20,1134
Non contact infrared Thermometer,Livingston County,Feb-20,1124
Non contact infrared Thermometer,Livingston County,Mar-20,1090
Non contact infrared Thermometer,Livingston County,Apr-20,1122
Non contact infrared Thermometer,Livingston County,May-20,1113
Non contact infrared Thermometer,Livingston County,Jun-20,1100
Non contact infrared Thermometer,Livingston County,Jul-20,1103
Non contact infrared Thermometer,Livingston County,Aug-20,1127
Non contact infrared Thermometer,Livingston County,Sep-20,1116
Non contact infrared Thermometer,Livingston County,Oct-20,1093
Non contact infrared Thermometer,Livingston County,Nov-20,1121
Non contact infrared Thermometer,Livingston County,Dec-20,1103
Non contact infrared Thermometer,St. Clair County,Jan-20,1103
Non contact infrared Thermometer,St. Clair County,Feb-20,1120
Non contact infrared Thermometer,St. Clair County,Mar-20,1103
Non contact infrared Thermometer,St. Clair County,Apr-20,1104
Non contact infrared Thermometer,St. Clair County,May-20,1109
Non contact infrared Thermometer,St. Clair County,Jun-20,1126
Non contact infrared Thermometer,St. Clair County,Jul-20,1104
Non contact infrared Thermometer,St. Clair County,Aug-20,1117
Non contact infrared Thermometer,St. Clair County,Sep-20,1110
Non contact infrared Thermometer,St. Clair County,Oct-20,1115
Non contact infrared Thermometer,St. Clair County,Nov-20,1096
Non contact infrared Thermometer,St. Clair County,Dec-20,1107
Non contact infrared Thermometer,St. Clair County,Jan-20,1093
Non contact infrared Thermometer,St. Clair County,Feb-20,1132
Non contact infrared Thermometer,St. Clair County,Mar-20,1112
Non contact infrared Thermometer,St. Clair County,Apr-20,1101
Non contact infrared Thermometer,St. Clair County,May-20,1094
Non contact infrared Thermometer,St. Clair County,Jun-20,1088
Non contact infrared Thermometer,St. Clair County,Jul-20,1120
Non contact infrared Thermometer,St. Clair County,Aug-20,1090
Non contact infrared Thermometer,St. Clair County,Sep-20,1117
Non contact infrared Thermometer,St. Clair County,Oct-20,1094
Non contact infrared Thermometer,St. Clair County,Nov-20,1133
Non contact infrared Thermometer,St. Clair County,Dec-20,1119
Non contact infrared Thermometer,Monroe County,Jan-20,1129
Non contact infrared Thermometer,Monroe County,Feb-20,1109
Non contact infrared Thermometer,Monroe County,Mar-20,1093
Non contact infrared Thermometer,Monroe County,Apr-20,1103
Non contact infrared Thermometer,Monroe County,May-20,1112
Non contact infrared Thermometer,Monroe County,Jun-20,1105
Non contact infrared Thermometer,Monroe County,Jul-20,1121
Non contact infrared Thermometer,Monroe County,Aug-20,1091
Non contact infrared Thermometer,Monroe County,Sep-20,1095
Non contact infrared Thermometer,Monroe County,Oct-20,1135
Non contact infrared Thermometer,Monroe County,Nov-20,1090
