product,market,month,demand,allocation,absdiff,reldiff
InvasiveVentilators,Monroe County,Mar-20,33.5,4,29,85.5072463768116
InvasiveVentilators,Monroe County,Apr-20,35.5,3,32,89.04109589041096
InvasiveVentilators,Monroe County,May-20,36.5,4,32,86.66666666666667
InvasiveVentilators,Monroe County,Jun-20,34.0,1,33,94.28571428571429
InvasiveVentilators,Monroe County,Jul-20,35.0,0,35,100.0
InvasiveVentilators,Monroe County,Aug-20,33.5,0,33,100.0
InvasiveVentilators,Monroe County,Sep-20,37.5,2,35,92.20779220779221
Non Invasive Ventilators,Wayne County,Jan-20,71.5,70,1,2.0689655172413794
Non Invasive Ventilators,Wayne County,Feb-20,68.5,67,1,2.158273381294964
Non Invasive Ventilators,Wayne County,Mar-20,71.5,69,2,3.4482758620689653
Non Invasive Ventilators,Wayne County,Apr-20,75.5,71,4,5.882352941176471
Non Invasive Ventilators,Wayne County,May-20,74.0,69,5,6.666666666666667
Non Invasive Ventilators,Wayne County,Jun-20,77.0,72,5,6.410256410256411
Non Invasive Ventilators,Wayne County,Jul-20,73.5,73,0,0.6711409395973155
Non Invasive Ventilators,Wayne County,Aug-20,78.5,76,2,3.1446540880503147
Non Invasive Ventilators,Wayne County,Sep-20,81.0,81,0,0.0
Non Invasive Ventilators,Oakland County,Jan-20,74.5,73,1,1.9867549668874172
Non Invasive Ventilators,Oakland County,Feb-20,79.5,78,1,1.8633540372670807
Non Invasive Ventilators,Oakland County,Mar-20,76.0,72,4,5.194805194805195
Non Invasive Ventilators,Oakland County,Apr-20,80.5,76,4,5.521472392638037
Non Invasive Ventilators,Oakland County,May-20,81.5,77,4,5.454545454545454
Non Invasive Ventilators,Oakland County,Jun-20,84.0,79,5,5.882352941176471
Non Invasive Ventilators,Oakland County,Jul-20,84.0,84,0,0.0
Non Invasive Ventilators,Oakland County,Aug-20,86.0,83,3,3.4482758620689653
Non Invasive Ventilators,Oakland County,Sep-20,88.5,88,0,0.5586592178770949
Non Invasive Ventilators,Macomb County,Jan-20,41.5,42,0,1.1764705882352942
Non Invasive Ventilators,Macomb County,Feb-20,44.0,44,0,0.0
Non Invasive Ventilators,Macomb County,Mar-20,42.0,42,0,0.0
Non Invasive Ventilators,Macomb County,Apr-20,43.0,39,4,9.090909090909092
Non Invasive Ventilators,Macomb County,May-20,47.5,44,3,7.216494845360825
Non Invasive Ventilators,Macomb County,Jun-20,46.0,42,4,8.51063829787234
Non Invasive Ventilators,Macomb County,Jul-20,44.5,46,1,3.2967032967032965
Non Invasive Ventilators,Macomb County,Aug-20,45.0,43,2,4.3478260869565215
Non Invasive Ventilators,Macomb County,Sep-20,46.5,46,0,1.0526315789473684
Non Invasive Ventilators,Genesee County,Jan-20,106.5,104,2,2.3255813953488373
Non Invasive Ventilators,Genesee County,Feb-20,112.0,109,3,2.6548672566371683
Non Invasive Ventilators,Genesee County,Mar-20,117.5,115,2,2.109704641350211
Non Invasive Ventilators,Genesee County,Apr-20,121.5,116,5,4.489795918367347
Non Invasive Ventilators,Genesee County,May-20,117.0,111,6,5.084745762711864
Non Invasive Ventilators,Genesee County,Jun-20,120.5,114,6,5.349794238683128
Non Invasive Ventilators,Genesee County,Jul-20,122.5,121,1,1.214574898785425
Non Invasive Ventilators,Genesee County,Aug-20,122.0,118,4,3.252032520325203
Non Invasive Ventilators,Genesee County,Sep-20,127.5,126,1,1.1673151750972763
Non Invasive Ventilators,Washtenaw County,Jan-20,79.0,78,1,1.25
Non Invasive Ventilators,Washtenaw County,Feb-20,80.0,78,2,2.4691358024691357
Non Invasive Ventilators,Washtenaw County,Mar-20,83.5,81,2,2.9585798816568047
Non Invasive Ventilators,Washtenaw County,Apr-20,89.0,84,5,5.555555555555555
Non Invasive Ventilators,Washtenaw County,May-20,96.0,91,5,5.154639175257732
Non Invasive Ventilators,Washtenaw County,Jun-20,94.5,89,5,5.7591623036649215
Non Invasive Ventilators,Washtenaw County,Jul-20,86.5,86,0,0.5714285714285714
Non Invasive Ventilators,Washtenaw County,Aug-20,88.0,85,3,3.3707865168539324
Non Invasive Ventilators,Washtenaw County,Sep-20,92.0,92,0,0.0
Non Invasive Ventilators,Kent County,Jan-20,120.0,118,2,1.6528925619834711
Non Invasive Ventilators,Kent County,Feb-20,123.0,120,3,2.4193548387096775
Non Invasive Ventilators,Kent County,Mar-20,125.0,121,4,3.1746031746031744
Non Invasive Ventilators,Kent County,Apr-20,135.0,130,5,3.676470588235294
Non Invasive Ventilators,Kent County,May-20,136.0,130,6,4.37956204379562
Non Invasive Ventilators,Kent County,Jun-20,142.5,136,6,4.529616724738676
Non Invasive Ventilators,Kent County,Jul-20,125.0,123,2,1.5873015873015872
Non Invasive Ventilators,Kent County,Aug-20,131.5,127,4,3.3962264150943398
Non Invasive Ventilators,Kent County,Sep-20,133.0,132,1,0.746268656716418
Non Invasive Ventilators,Saginaw County,Jan-20,69.5,69,0,0.7092198581560284
Non Invasive Ventilators,Saginaw County,Feb-20,70.0,68,2,2.816901408450704
Non Invasive Ventilators,Saginaw County,Mar-20,65.5,64,1,2.255639097744361
Non Invasive Ventilators,Saginaw County,Apr-20,77.0,73,4,5.128205128205129
Non Invasive Ventilators,Saginaw County,May-20,75.0,70,5,6.578947368421052
Non Invasive Ventilators,Saginaw County,Jun-20,83.5,78,5,6.508875739644971
Non Invasive Ventilators,Saginaw County,Jul-20,70.0,70,0,0.0
Non Invasive Ventilators,Saginaw County,Aug-20,70.5,68,2,3.4965034965034967
Non Invasive Ventilators,Saginaw County,Sep-20,70.5,70,0,0.6993006993006993
Non Invasive Ventilators,Ingham County,Jan-20,10.5,12,1,13.043478260869565
Non Invasive Ventilators,Ingham County,Feb-20,10.0,11,1,9.090909090909092
Non Invasive Ventilators,Ingham County,Mar-20,7.0,7,0,0.0
Non Invasive Ventilators,Ingham County,Apr-20,9.5,7,2,23.80952380952381
Non Invasive Ventilators,Ingham County,May-20,9.0,7,2,20.0
Non Invasive Ventilators,Ingham County,Jun-20,7.5,4,3,41.1764705882353
Non Invasive Ventilators,Ingham County,Jul-20,11.0,12,1,8.333333333333334
Non Invasive Ventilators,Ingham County,Aug-20,8.0,7,1,11.11111111111111
Non Invasive Ventilators,Ingham County,Sep-20,9.5,9,0,4.761904761904762
Non Invasive Ventilators,Livingston County,Jan-20,29.5,30,0,1.639344262295082
Non Invasive Ventilators,Livingston County,Feb-20,26.5,26,0,1.8181818181818181
Non Invasive Ventilators,Livingston County,Mar-20,27.0,26,1,3.5714285714285716
Non Invasive Ventilators,Livingston County,Apr-20,26.0,23,3,11.11111111111111
Non Invasive Ventilators,Livingston County,May-20,26.5,23,3,12.727272727272727
Non Invasive Ventilators,Livingston County,Jun-20,32.5,29,3,10.447761194029852
Non Invasive Ventilators,Livingston County,Jul-20,23.5,25,1,6.122448979591836
Non Invasive Ventilators,Livingston County,Aug-20,31.0,29,2,6.25
Non Invasive Ventilators,Livingston County,Sep-20,27.0,27,0,0.0
Non Invasive Ventilators,St. Clair County,Jan-20,96.5,95,1,1.5384615384615385
Non Invasive Ventilators,St. Clair County,Feb-20,102.5,100,2,2.4154589371980677
Non Invasive Ventilators,St. Clair County,Mar-20,100.5,98,2,2.4630541871921183
Non Invasive Ventilators,St. Clair County,Apr-20,109.0,103,6,5.454545454545454
Non Invasive Ventilators,St. Clair County,May-20,114.5,109,5,4.761904761904762
Non Invasive Ventilators,St. Clair County,Jun-20,113.0,107,6,5.2631578947368425
Non Invasive Ventilators,St. Clair County,Jul-20,114.5,113,1,1.2987012987012987
Non Invasive Ventilators,St. Clair County,Aug-20,119.0,115,4,3.3333333333333335
Non Invasive Ventilators,St. Clair County,Sep-20,121.5,121,0,0.40816326530612246
Non Invasive Ventilators,Monroe County,Jan-20,102.0,100,2,1.941747572815534
Non Invasive Ventilators,Monroe County,Feb-20,108.0,105,3,2.7522935779816513
Non Invasive Ventilators,Monroe County,Mar-20,111.0,108,3,2.6785714285714284
Non Invasive Ventilators,Monroe County,Apr-20,108.5,103,5,5.0228310502283104
Non Invasive Ventilators,Monroe County,May-20,115.5,110,5,4.721030042918455
Non Invasive Ventilators,Monroe County,Jun-20,116.0,110,6,5.128205128205129
Non Invasive Ventilators,Monroe County,Jul-20,118.0,117,1,0.8403361344537815
Non Invasive Ventilators,Monroe County,Aug-20,120.0,116,4,3.3057851239669422
Non Invasive Ventilators,Monroe County,Sep-20,122.5,121,1,1.214574898785425
Nasal testing swabs,Wayne County,Jan-20,55.5,4,51,91.15044247787611
Nasal testing swabs,Wayne County,Feb-20,54.5,2,52,94.5945945945946
Nasal testing swabs,Wayne County,Mar-20,57.0,4,53,91.37931034482759
Nasal testing swabs,Wayne County,Apr-20,53.5,0,53,100.0
Nasal testing swabs,Wayne County,May-20,51.0,0,51,100.0
Nasal testing swabs,Wayne County,Jun-20,59.0,0,59,100.0
Nasal testing swabs,Wayne County,Jul-20,53.5,0,53,100.0
Nasal testing swabs,Wayne County,Aug-20,58.0,0,58,100.0
Nasal testing swabs,Wayne County,Sep-20,57.0,0,57,100.0
Nasal testing swabs,Oakland County,Jan-20,61.5,2,59,95.2
Nasal testing swabs,Oakland County,Feb-20,64.0,4,60,92.3076923076923
Nasal testing swabs,Oakland County,Mar-20,64.5,5,59,90.83969465648855
Nasal testing swabs,Oakland County,Apr-20,63.5,0,63,100.0
Nasal testing swabs,Oakland County,May-20,66.0,0,66,100.0
Nasal testing swabs,Oakland County,Jun-20,64.0,0,64,100.0
Nasal testing swabs,Oakland County,Jul-20,64.5,0,64,100.0
Nasal testing swabs,Oakland County,Aug-20,61.0,0,61,100.0
Nasal testing swabs,Oakland County,Sep-20,68.0,0,68,100.0
Nasal testing swabs,Macomb County,Jan-20,110.0,15,95,85.58558558558559
Nasal testing swabs,Macomb County,Feb-20,114.5,19,95,82.68398268398268
Nasal testing swabs,Macomb County,Mar-20,113.0,17,96,84.21052631578948
Nasal testing swabs,Macomb County,Apr-20,114.5,10,104,90.47619047619048
Nasal testing swabs,Macomb County,May-20,116.5,11,105,89.7872340425532
Nasal testing swabs,Macomb County,Jun-20,117.5,11,106,89.87341772151899
Nasal testing swabs,Macomb County,Jul-20,112.5,12,100,88.54625550660793
Nasal testing swabs,Macomb County,Aug-20,115.0,0,115,100.0
Nasal testing swabs,Macomb County,Sep-20,110.5,0,110,100.0
Nasal testing swabs,Genesee County,Jan-20,70.0,2,68,95.77464788732394
Nasal testing swabs,Genesee County,Feb-20,74.5,6,68,90.72847682119205
Nasal testing swabs,Genesee County,Mar-20,74.5,5,69,92.05298013245033
Nasal testing swabs,Genesee County,Apr-20,77.5,0,77,100.0
Nasal testing swabs,Genesee County,May-20,79.5,0,79,100.0
Nasal testing swabs,Genesee County,Jun-20,73.5,0,73,100.0
Nasal testing swabs,Genesee County,Jul-20,74.0,0,74,100.0
Nasal testing swabs,Genesee County,Aug-20,74.5,0,74,100.0
Nasal testing swabs,Genesee County,Sep-20,73.0,0,73,100.0
Nasal testing swabs,Washtenaw County,Jan-20,115.5,11,104,89.69957081545064
Nasal testing swabs,Washtenaw County,Feb-20,118.0,13,105,88.23529411764706
Nasal testing swabs,Washtenaw County,Mar-20,114.5,14,100,87.01298701298701
Nasal testing swabs,Washtenaw County,Apr-20,129.0,20,109,83.84615384615384
Nasal testing swabs,Washtenaw County,May-20,124.5,15,109,87.25099601593625
Nasal testing swabs,Washtenaw County,Jun-20,124.5,6,118,94.42231075697211
Nasal testing swabs,Washtenaw County,Jul-20,114.0,0,114,100.0
Nasal testing swabs,Washtenaw County,Aug-20,113.5,1,112,98.2532751091703
Nasal testing swabs,Washtenaw County,Sep-20,117.0,4,113,95.76271186440678
Nasal testing swabs,Kent County,Jan-20,111.5,6,105,93.77777777777777
Nasal testing swabs,Kent County,Feb-20,109.0,4,105,95.45454545454545
Nasal testing swabs,Kent County,Mar-20,114.5,8,106,92.20779220779221
Nasal testing swabs,Kent County,Apr-20,122.0,12,110,89.4308943089431
Nasal testing swabs,Kent County,May-20,123.0,13,110,88.70967741935483
Nasal testing swabs,Kent County,Jun-20,123.0,12,111,89.51612903225806
Nasal testing swabs,Kent County,Jul-20,109.5,4,105,95.47511312217195
Nasal testing swabs,Kent County,Aug-20,109.0,0,109,100.0
Nasal testing swabs,Kent County,Sep-20,109.5,4,105,95.47511312217195
Nasal testing swabs,Saginaw County,Jan-20,28.0,2,26,89.65517241379311
Nasal testing swabs,Saginaw County,Feb-20,30.5,3,27,87.3015873015873
Nasal testing swabs,Saginaw County,Mar-20,28.5,1,27,93.22033898305085
Nasal testing swabs,Saginaw County,Apr-20,34.0,0,34,100.0
Nasal testing swabs,Saginaw County,May-20,33.0,0,33,100.0
Nasal testing swabs,Saginaw County,Jun-20,31.0,0,31,100.0
Nasal testing swabs,Saginaw County,Jul-20,27.0,0,27,100.0
Nasal testing swabs,Saginaw County,Aug-20,28.0,0,28,100.0
Nasal testing swabs,Saginaw County,Sep-20,26.5,0,26,100.0
Nasal testing swabs,Ingham County,Jan-20,51.0,3,48,92.3076923076923
Nasal testing swabs,Ingham County,Feb-20,50.5,2,48,94.1747572815534
Nasal testing swabs,Ingham County,Mar-20,52.5,4,48,90.65420560747664
Nasal testing swabs,Ingham County,Apr-20,52.5,0,52,100.0
Nasal testing swabs,Ingham County,May-20,58.5,0,58,100.0
Nasal testing swabs,Ingham County,Jun-20,59.5,0,59,100.0
Nasal testing swabs,Ingham County,Jul-20,51.0,0,51,100.0
Nasal testing swabs,Ingham County,Aug-20,54.0,0,54,100.0
Nasal testing swabs,Ingham County,Sep-20,53.0,0,53,100.0
Nasal testing swabs,Livingston County,Jan-20,117.0,18,99,83.89830508474576
Nasal testing swabs,Livingston County,Feb-20,113.0,13,100,87.71929824561404
Nasal testing swabs,Livingston County,Mar-20,114.5,14,100,87.01298701298701
Nasal testing swabs,Livingston County,Apr-20,123.5,22,101,81.52610441767068
Nasal testing swabs,Livingston County,May-20,123.5,21,102,82.3293172690763
Nasal testing swabs,Livingston County,Jun-20,121.5,19,102,83.6734693877551
Nasal testing swabs,Livingston County,Jul-20,108.5,11,97,89.04109589041096
Nasal testing swabs,Livingston County,Aug-20,110.5,0,110,100.0
Nasal testing swabs,Livingston County,Sep-20,111.5,0,111,100.0
Nasal testing swabs,St. Clair County,Jan-20,59.5,5,54,90.08264462809917
Nasal testing swabs,St. Clair County,Feb-20,58.0,3,55,93.22033898305085
Nasal testing swabs,St. Clair County,Mar-20,57.5,3,54,93.16239316239316
Nasal testing swabs,St. Clair County,Apr-20,60.0,0,60,100.0
Nasal testing swabs,St. Clair County,May-20,58.5,0,58,100.0
Nasal testing swabs,St. Clair County,Jun-20,61.0,0,61,100.0
Nasal testing swabs,St. Clair County,Jul-20,59.0,0,59,100.0
Nasal testing swabs,St. Clair County,Aug-20,60.5,0,60,100.0
Nasal testing swabs,St. Clair County,Sep-20,65.5,0,65,100.0
Nasal testing swabs,Monroe County,Jan-20,59.0,3,56,93.33333333333333
Nasal testing swabs,Monroe County,Feb-20,61.5,5,56,90.4
Nasal testing swabs,Monroe County,Mar-20,59.5,3,56,93.38842975206612
Nasal testing swabs,Monroe County,Apr-20,60.5,0,60,100.0
Nasal testing swabs,Monroe County,May-20,61.0,0,61,100.0
Nasal testing swabs,Monroe County,Jun-20,62.5,0,62,100.0
Nasal testing swabs,Monroe County,Jul-20,62.5,0,62,100.0
Nasal testing swabs,Monroe County,Aug-20,62.5,0,62,100.0
Nasal testing swabs,Monroe County,Sep-20,62.5,0,62,100.0
Triple packaging boxes,Wayne County,Jan-20,89.5,87,2,2.7624309392265194
Triple packaging boxes,Wayne County,Feb-20,96.0,93,3,3.0927835051546393
Triple packaging boxes,Wayne County,Mar-20,96.5,93,3,3.58974358974359
Triple packaging boxes,Wayne County,Apr-20,96.5,92,4,4.615384615384615
Triple packaging boxes,Wayne County,May-20,97.5,92,5,5.583756345177665
Triple packaging boxes,Wayne County,Jun-20,98.0,92,6,6.0606060606060606
Triple packaging boxes,Wayne County,Jul-20,92.0,91,1,1.075268817204301
Triple packaging boxes,Wayne County,Aug-20,93.5,90,3,3.7037037037037037
Triple packaging boxes,Wayne County,Sep-20,95.0,94,1,1.0416666666666667
Triple packaging boxes,Oakland County,Jan-20,52.0,51,1,1.8867924528301887
Triple packaging boxes,Oakland County,Feb-20,54.0,52,2,3.6363636363636362
Triple packaging boxes,Oakland County,Mar-20,52.5,51,1,2.803738317757009
Triple packaging boxes,Oakland County,Apr-20,53.0,49,4,7.407407407407407
Triple packaging boxes,Oakland County,May-20,55.0,51,4,7.142857142857143
Triple packaging boxes,Oakland County,Jun-20,56.0,52,4,7.017543859649122
Triple packaging boxes,Oakland County,Jul-20,49.0,50,1,2.0
Triple packaging boxes,Oakland County,Aug-20,52.5,50,2,4.672897196261682
Triple packaging boxes,Oakland County,Sep-20,54.0,54,0,0.0
Triple packaging boxes,Macomb County,Jan-20,8.5,10,1,15.789473684210526
Triple packaging boxes,Macomb County,Feb-20,5.0,5,0,0.0
Triple packaging boxes,Macomb County,Mar-20,11.5,12,0,4.0
Triple packaging boxes,Macomb County,Apr-20,8.0,6,2,22.22222222222222
Triple packaging boxes,Macomb County,May-20,11.0,9,2,16.666666666666668
Triple packaging boxes,Macomb County,Jun-20,10.5,8,2,21.73913043478261
Triple packaging boxes,Macomb County,Jul-20,11.0,12,1,8.333333333333334
Triple packaging boxes,Macomb County,Aug-20,13.0,12,1,7.142857142857143
Triple packaging boxes,Macomb County,Sep-20,8.0,8,0,0.0
Triple packaging boxes,Genesee County,Jan-20,39.5,39,0,1.2345679012345678
Triple packaging boxes,Genesee County,Feb-20,40.5,39,1,3.6144578313253013
Triple packaging boxes,Genesee County,Mar-20,38.5,37,1,3.7974683544303796
Triple packaging boxes,Genesee County,Apr-20,39.5,36,3,8.641975308641975
Triple packaging boxes,Genesee County,May-20,42.5,39,3,8.045977011494253
Triple packaging boxes,Genesee County,Jun-20,40.5,36,4,10.843373493975903
Triple packaging boxes,Genesee County,Jul-20,40.0,41,1,2.4390243902439024
Triple packaging boxes,Genesee County,Aug-20,40.5,39,1,3.6144578313253013
Triple packaging boxes,Genesee County,Sep-20,39.5,39,0,1.2345679012345678
Triple packaging boxes,Washtenaw County,Jan-20,40.5,40,0,1.2048192771084338
Triple packaging boxes,Washtenaw County,Feb-20,40.0,39,1,2.4390243902439024
Triple packaging boxes,Washtenaw County,Mar-20,41.0,40,1,2.380952380952381
Triple packaging boxes,Washtenaw County,Apr-20,40.5,37,3,8.433734939759036
Triple packaging boxes,Washtenaw County,May-20,39.0,36,3,7.5
Triple packaging boxes,Washtenaw County,Jun-20,41.0,37,4,9.523809523809524
Triple packaging boxes,Washtenaw County,Jul-20,36.0,37,1,2.7027027027027026
Triple packaging boxes,Washtenaw County,Aug-20,39.0,37,2,5.0
Triple packaging boxes,Washtenaw County,Sep-20,37.5,37,0,1.2987012987012987
Triple packaging boxes,Kent County,Jan-20,32.5,32,0,1.492537313432836
Triple packaging boxes,Kent County,Feb-20,33.5,32,1,4.3478260869565215
Triple packaging boxes,Kent County,Mar-20,35.0,35,0,0.0
Triple packaging boxes,Kent County,Apr-20,34.5,32,2,7.042253521126761
Triple packaging boxes,Kent County,May-20,36.0,32,4,10.81081081081081
Triple packaging boxes,Kent County,Jun-20,34.5,31,3,9.859154929577464
Triple packaging boxes,Kent County,Jul-20,32.0,33,1,3.0303030303030303
Triple packaging boxes,Kent County,Aug-20,29.5,28,1,4.918032786885246
Triple packaging boxes,Kent County,Sep-20,33.0,33,0,0.0
Triple packaging boxes,Saginaw County,Jan-20,7.0,9,2,25.0
Triple packaging boxes,Saginaw County,Feb-20,11.0,12,1,8.333333333333334
Triple packaging boxes,Saginaw County,Mar-20,10.0,10,0,0.0
Triple packaging boxes,Saginaw County,Apr-20,8.0,7,1,11.11111111111111
Triple packaging boxes,Saginaw County,May-20,7.5,6,1,17.647058823529413
Triple packaging boxes,Saginaw County,Jun-20,5.0,3,2,33.333333333333336
Triple packaging boxes,Saginaw County,Jul-20,8.5,10,1,15.789473684210526
Triple packaging boxes,Saginaw County,Aug-20,6.0,4,2,28.571428571428573
Triple packaging boxes,Saginaw County,Sep-20,9.0,9,0,0.0
